360; 3.5309721201999593e-06; -1.3337455083929038e-06; 0.00010835843884351911
365; 6.062088093711576e-06; -2.343762887043242e-06; 0.00019415440164532362
370; 1.0458847815311147e-05; -4.131540194186452e-06; 0.00034790397515347657
375; 1.8077904174016552e-05; -7.295942390342429e-06; 0.0006232226054786902
380; 3.198795801416011e-05; -1.3560785262935635e-05; 0.0011531235200228577
385; 5.162738472628192e-05; -2.1983993410034053e-05; 0.0018861126972061616
390; 9.566959653755226e-05; -4.160217225439994e-05; 0.0035845114054773165
395; 0.0001673805806738319; -7.389558768407917e-05; 0.006473558238259433
400; 0.00030506400673795293; -0.00013890951331118587; 0.012130106429124354
405; 0.00047426794527517975; -0.00022168325107573103; 0.019701324073243185
410; 0.0008354996098710356; -0.00040357955968657903; 0.03707839777333016
415; 0.0013830041198405404; -0.0006949432913566627; 0.06637970750799349
420; 0.002120550025796558; -0.0011007835471102245; 0.11541700993481926
425; 0.0026460175027076815; -0.0014167067857117042; 0.1857523871362193
430; 0.0021858749452186993; -0.0011903219610547404; 0.24769852042384896
435; 0.0003563647874321729; -0.00020537962736416615; 0.29011846969320565
440; -0.0026235483726598507; 0.0014955794016965722; 0.31228510344038685
445; -0.006738457493605604; 0.003790415703994996; 0.3186149675181414
450; -0.012133540887606598; 0.006776845538136955; 0.3167096345905238
455; -0.018723092380444895; 0.010456649143174197; 0.3116654651601699
460; -0.026097879096065965; 0.014852947161369645; 0.2982321156852386
465; -0.0332283445010747; 0.019764820752611836; 0.2729598068610846
470; -0.03934506282087276; 0.025381077147935; 0.22991903033183897
475; -0.044706937719050224; 0.031834337545133706; 0.18592595921671579
480; -0.049375624258017614; 0.03914305077128353; 0.14492560473665367
485; -0.05365406104604768; 0.04713237569839532; 0.10967433357880405
490; -0.05814268062964707; 0.05689929503588651; 0.08257970873701122
495; -0.0641438129051337; 0.06948805460898774; 0.06245315197364658
500; -0.07172805181288176; 0.08536107380921268; 0.047759827537280676
505; -0.08120407507409645; 0.10593122774169954; 0.03688022093190201
510; -0.08901912917996999; 0.128610073975741; 0.02698035682852786
515; -0.09357279850113467; 0.15263031644112968; 0.01842550084402899
520; -0.0926546638435307; 0.174687176993889; 0.012223261576122331
525; -0.08472819285941897; 0.1911357572389772; 0.008303208785161843
530; -0.07100184164343011; 0.20316966871508016; 0.005484200518029492
535; -0.05315403635128651; 0.21082425804847194; 0.0032045881005204843
540; -0.03152149484615341; 0.21466299137379147; 0.0014604657436990752
545; -0.006123038615091151; 0.21487554720295418; 0.00022489144239440243
550; 0.022799551962257265; 0.21177695111011152; -0.0005750325132031471
555; 0.055138324337434194; 0.205838683287421; -0.0010513227372163738
560; 0.09058732893732573; 0.197030595219755; -0.0012930534870682327
565; 0.12839389932990072; 0.18522357983095825; -0.0013793620962420027
570; 0.16769369895551114; 0.17086785131742058; -0.0013505469830042485
575; 0.20717017743633598; 0.15429416358029985; -0.0012367632684878774
580; 0.24526857179947203; 0.1361031504581244; -0.0010798291187992359
585; 0.27987977864205954; 0.11686382866755309; -0.0009301821077530616
590; 0.30927402814173455; 0.09754117231369153; -0.0007886310334716321
595; 0.3318565040284379; 0.0790920725018195; -0.0006201522474931264
600; 0.3443130565812447; 0.06245713254325416; -0.00048787406609347635
605; 0.3475691151249688; 0.04776129725443635; -0.00037518280054986224
610; 0.3397191846424903; 0.03557235273836639; -0.0002985391185693576
615; 0.32266720589864134; 0.025823566344929744; -0.0002179422863124218
620; 0.2970924884858217; 0.018280051789104322; -0.0001506830483747914
625; 0.26349674089903025; 0.012527704197705564; -0.00010866670906773315
630; 0.22677312394126575; 0.008328175127733444; -7.518510408791376e-05
635; 0.19233469421117175; 0.005373632627617584; -4.8916390177955426e-05
640; 0.15966349855454937; 0.0033412375899904874; -3.0174723131217174e-05
645; 0.12905468023265837; 0.001992420200516364; -1.8337880813296616e-05
650; 0.10165832549760058; 0.001163763040714822; -1.1755182229442648e-05
655; 0.07857173126667832; 0.0006597532716770826; -6.664174461384686e-06
660; 0.05932668810533866; 0.0003645558219095221; -3.6823820394901274e-06
665; 0.043644946558980255; 0.00020371526480379883; -2.05772994751313e-06
670; 0.03149675815195202; 0.00010963870281429679; -1.1074616445888634e-06
675; 0.022933489102584356; 5.806335302174347e-05; -5.864985153711521e-07
680; 0.016874408028307423; 2.73620743459135e-05; -2.763845893526693e-07
685; 0.011876285383819045; 9.52387769557637e-06; -9.620078480380241e-08
690; 0.008196566628737816; 2.92665923019202e-06; -2.9562214446390644e-08
695; 0.005720481213330668; 5.487550452385262e-07; -5.542980254936422e-09
700; 0.0041025924426491035; -1.2907242072889014e-07; 1.3037618255435919e-09
705; 0.0029294228036438152; -9.211404662168646e-08; 9.304449153692013e-10
710; 0.002091301563034524; -6.56999811326749e-08; 6.636361730560987e-10
715; 0.001484214246523304; -4.667678371470191e-08; 4.714826637836486e-10
720; 0.0010471510969094567; -3.2918703435228305e-08; 3.325121559112473e-10
725; 0.0007401067724830109; -2.3261969526159774e-08; 2.3496938915268626e-10
730; 0.0005200748822838924; -1.631421651755922e-08; 1.6479006583349943e-10
735; 0.00036115208681762297; -1.1347885991712272e-08; 1.1462511102729295e-10
740; 0.00024923596540299685; -7.83559663424568e-09; 7.914744074974353e-11
745; 0.00017192480352472332; -5.403815852038016e-09; 5.458399850531365e-11
750; 0.00012001732237362332; -3.773936092743514e-09; 3.812056659331054e-11
755; 8.48122366803929e-05; -2.6659423699241765e-09; 2.692871080729299e-11
760; 6.0008640263526054e-05; -1.8824095981771733e-09; 1.901423836538749e-11
765; 4.2406097416910815e-05; -1.3284127367658104e-09; 1.341831047236548e-11
770; 3.0004328501077275e-05; -9.430281783665896e-10; 9.525537155203505e-12
775; 2.1203057077769662e-05; -6.660297476617552e-10; 6.727573208692499e-12
780; 1.499216145048115e-05; -4.709040551174403e-10; 4.7566066173432026e-12
785; 1.0601528538884831e-05; -3.330148738308776e-10; 3.3637866043462495e-12
790; 7.4667751783294126e-06; -2.3424355066695377e-10; 2.3660964713780574e-12
795; 5.258557851407513e-06; -1.651091727923656e-10; 1.6677694221442881e-12
800; 3.7034340258098703e-06; -1.1634544561567569e-10; 1.1752065213686066e-12
805; 2.6081761351520176e-06; -8.19466232986734e-11; 8.277436696818902e-13
810; 1.8368649785330585e-06; -5.772950471208173e-11; 5.831263102220117e-13
815; 1.2935866967620696e-06; -4.067465949493148e-11; 4.108551464132279e-13
820; 9.110613525257149e-07; -2.8617096504654185e-11; 2.890615808548087e-13
825; 6.416224510337263e-07; -2.0141829323028334e-11; 2.0345282144454056e-13
830; 4.518750807230371e-07; -1.4178801066891016e-11; 1.432202127965907e-13
